sku,barcode,title,url_handle,price_bgn,price_eur,brand,manufacturer,category,tags,target_audience,form,description,composition,usage,contraindications,image_url,status,is_otc
11871.0,,Rexona deo cotton dry дезодорант спрей против изпотяване 150мл,rexona-deo-cotton-dry-dezodorant-sprej-protiv-izpotyavane-150ml,9.99,5.09,REXONA,UNILEVER EXPORT Баркод :,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За жени, Дезодоранти за жени",Възрастни,Спрей,"Живейте активно и се насладете на усещането за свежест със спрея против изпотяване ""Invisible Ice"" от ""Rexona"". Формулата му, с иновативна технология ""MotionSense Systemтм"", освобождава свежест при всяко движение, за да се наслаждавате на активен начин на живот, без притеснения от влага и неприятни миризми.","Butane, Isobutane, Propane, Cyclopentasiloxane, Aluminum Chlorohydrate, PPG-14 Butyl Ether, Parfum, Disteardimonium Hectorite, Propylene Carbonate, BHT, Caprylic/Capric Triglyceride, Gelatin Crosspolymer, Cellulose Gum, Sodium Benzoate, Hydrated Silica, Aqua, Sodium Starch Octenylsuccinate, Maltodextrin, Hydrolyzed Corn Starch, Silica, Alpha-Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Butylphenyl Methylpropional, Coumarin, Hexyl Cinnamal, Isoeugenol, Limonene.","Разклатете добре преди употреба. Използвайте дезодоранта, като пръскате под мишниците от разстояние 15 - 20 cm. Да не се пръска близо до лицето и очите, или върху разранена и раздразнена кожа. Да не се пръска върху или през дрехи. Съхранявайте на място без пряка слънчева светлина и недостъпно за деца.",,https://benu.bg/media/cache/product_view_default/images/products/11871/11871.webp,Active,True
11873.0,8712561844857,Rexona deo invisible black+white дезодорант спрей 150мл,rexona-deo-invisible-black-white-dezodorant-sprej-150ml,9.0,4.59,REXONA,UNILEVER EXPORT Баркод : 8712561844857,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За жени, Дезодоранти за жени",Възрастни,Спрей,"Живейте активно и се насладете на усещането за свежест със спрея против изпотяване ""Invisible Black & White"" от ""Rexona"". Формулата му, с технология ""MotionSense Systemтм"", освобождава свежест при всяко движение, за да се наслаждавате на активен начин на живот, без притеснения от влага и неприятни миризми.","Butane, Isobutane, Propane, Cyclopentasiloxane, Aluminum Chlorohydrate, PPG–14 Butyl Ether, Parfum, Disteardimonium Hectorite, Propylene Carbonate, Caprylic/Capric Triglyceride, Gelatin Crosspolymer, Cellulose Gum, Sodium Benzoate, Aqua, Hydrated Silica, Sodium Starch Octenylsuccinate, Maltodextrin, Hydrolysed Corn Starch, Silica, BHT, Benzyl Alcohol, Benzyl Benzoate, Benzyl Cinnamate, Benzyl Salicylate, Butylphenyl Methylpropional, Citronellol, Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Limo","Разклатете добре преди употреба. Използвайте дезодоранта, като пръскате под мишниците от разстояние 15 - 20 cm. Да не се пръска близо до лицето и очите, или върху разранена и раздразнена кожа. Да не се пръска върху или през дрехи. Съхранявайте на място без пряка слънчева светлина и недостъпно за деца.",,https://benu.bg/media/cache/product_view_default/images/products/11873/11873.webp,Active,True
11867.0,8720181334740,Rexona deo invisible black+white дезодорант спрей 200мл,rexona-deo-invisible-black-white-dezodorant-sprej-200ml,12.09,6.17,REXONA,UNILEVER EXPORT Баркод : 8720181334740,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За жени, Дезодоранти за жени",Възрастни,Спрей,"С дезодоранта ""Invisible Black & White"" от ""Rexona"" получавате 48 часова невидима защита против изпотяване. Без бели следи по черните и без жълти петна по белите дрехи след употребаЖивейте активно и се насладете на усещането за свежест със спрея против изпотяване ""Invisible Black & White"" от ""Rexona"". Формулата му, с технология ""MotionSense Systemтм"", освобождава свежест при всяко движение, за да се наслаждавате на активен начин на живот, без притеснения от влага и неприятни миризми.","Butane, Isobutane, Propane, Cyclopentasiloxane, Aluminum Chlorohydrate, PPG–14 Butyl Ether, Parfum, Disteardimonium Hectorite, Propylene Carbonate, Caprylic/Capric Triglyceride, Gelatin Crosspolymer, Cellulose Gum, Sodium Benzoate, Aqua, Hydrated Silica, Sodium Starch Octenylsuccinate, Maltodextrin, Hydrolysed Corn Starch, Silica, BHT, Benzyl Alcohol, Benzyl Benzoate, Benzyl Cinnamate, Benzyl Salicylate, Butylphenyl Methylpropional, Citronellol, Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Limo","Разклатете добре преди употреба. Използвайте дезодоранта, като пръскате под мишниците от разстояние 15 - 20 cm. Да не се пръска близо до лицето и очите, или върху разранена и раздразнена кожа. Да не се пръска върху или през дрехи. Съхранявайте на място без пряка слънчева светлина и недостъпно за деца.",,https://benu.bg/media/cache/product_view_default/images/products/11867/11867.webp,Active,True
11875.0,,Rexona deo men invisible black+white дезодорант спрей 150мл,rexona-deo-men-invisible-black-white-dezodorant-sprej-150ml,9.99,5.09,REXONA,UNILEVER EXPORT Баркод :,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За мъже, Дезодоранти за мъже",Възрастни,Спрей,"Живейте активно и се насладете на усещането за свежест със спрея против изпотяване ""Black& White "" от ""Rexona"". Tехнология ""MotionSense Systemтм"" работи във вашия ритъм. Нежните микрокапсули се активират при всяко ваше движение, за да се чувствате сигурни и уверени през целия ден.","Butane, Isobutane, Propane, Aluminum Chlorohydrate, Cyclopentasiloxane, PPG–14 Butyl Ether, Parfum, Disteardimonium Hectorite, Propylene Carbonate, Caprylic/Capric Triglyceride, Gelatin Crosspolymer, Cellulose Gum, Sodium Benzoate, Aqua, Hydrated Silica, Sodium Starch Octenylsuccinate, Maltodextrin, Hydrolysed Corn Starch, Silica, BHT, Alpha–Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Citronellol, Coumarin, Geraniol, Hexyl Cinnamal, Limonene, Linalool.","Разклатете добре преди употреба. Използвайте дезодоранта, като пръскате под мишниците от разстояние 15 - 20 cm. Да не се пръска близо до лицето и очите, или върху разранена и раздразнена кожа. Да не се пръска върху или през дрехи. Съхранявайте на място без пряка слънчева светлина и недостъпно за деца.",,https://benu.bg/media/cache/product_view_default/images/products/11875/11875.webp,Active,True
11874.0,,Rexona deo men invisible Ice fresh дезодорант 150мл,rexona-deo-men-invisible-ice-fresh-dezodorant-150ml,10.89,5.55,REXONA,UNILEVER EXPORT Баркод :,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За мъже, Дезодоранти за мъже",Възрастни,,"Живейте активно и се насладете на усещането за свежест със спрея против изпотяване ""Invisible Ice"" от ""Rexona"". Формулата му, с иновативна технология ""MotionSense Systemтм"", освобождава свежест при всяко движение, за да се наслаждавате на активен начин на живот, без притеснения от влага и неприятни миризми.","Butane, Isobutane, Propane, Cyclopentasiloxane, Aluminum Chlorohydrate, PPG-14 Butyl Ether, Parfum, Disteardimonium Hectorite, Propylene Carbonate, BHT, Caprylic/Capric Triglyceride, Gelatin Crosspolymer, Cellulose Gum, Sodium Benzoate, Hydrated Silica, Aqua, Sodium Starch Octenylsuccinate, Maltodextrin, Hydrolyzed Corn Starch, Silica, Alpha-Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Butylphenyl Methylpropional, Coumarin, Hexyl Cinnamal, Isoeugenol, Limonene.","Разклатете добре преди употреба. Използвайте дезодоранта, като пръскате под мишниците от разстояние 15 - 20 cm. Да не се пръска близо до лицето и очите, или върху разранена и раздразнена кожа. Да не се пръска върху или през дрехи. Съхранявайте на място без пряка слънчева светлина и недостъпно за деца.",,https://benu.bg/media/cache/product_view_default/images/products/11874/11874.webp,Active,True
11866.0,8720181334771,Rexona deo men invisible Ice fresh дезодорант 200мл,rexona-deo-men-invisible-ice-fresh-dezodorant-200ml,27.99,14.27,REXONA,UNILEVER EXPORT Баркод : 8720181334771,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За мъже, Дезодоранти за мъже",Възрастни,,"С дезодоранта ""Invisible Ice"" от ""Rexona"" получавате 48-часова защита против изпотяване. Не оставя бели следи по дрехите. Живейте активно и се насладете на усещането за свежест със спрея против изпотяване ""Invisible Ice"" от ""Rexona"". Формулата му, с иновативна технология ""MotionSense Systemтм"", освобождава свежест при всяко движение, за да се наслаждавате на активен начин на живот, без притеснения от влага и неприятни миризми.","Butane, Isobutane, Propane, Cyclopentasiloxane, Aluminum Chlorohydrate, PPG-14 Butyl Ether, Parfum, Disteardimonium Hectorite, Propylene Carbonate, BHT, Caprylic/Capric Triglyceride, Gelatin Crosspolymer, Cellulose Gum, Sodium Benzoate, Hydrated, Aqua, Sodium Starch Octenylsuccinate, Maltodextrin, Hydrolyzed Corn Starch, Silica, Alpha-Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Butylphenyl Methylpropional, Coumarin, Hexyl Cinnamal, Isoeugenol, Limonene","Разклатете добре преди употреба. Използвайте дезодоранта, като пръскате под мишниците от разстояние 15 - 20 cm. Да не се пръска близо до лицето и очите, или върху разранена и раздразнена кожа. Да не се пръска върху или през дрехи. Съхранявайте на място без пряка слънчева светлина и недостъпно за деца.",,https://benu.bg/media/cache/product_view_default/images/products/11866/11866.webp,Active,True
11877.0,8710847864919,Rexona deo men marine дезодорант против изпотяване за мъже 150мл,rexona-deo-men-marine-dezodorant-protiv-izpotyavane-za-m-ze-150ml,12.09,6.17,REXONA,UNILEVER EXPORT Баркод : 8710847864919,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За мъже, Дезодоранти за мъже",Възрастни,,"Живейте активно и се насладете на усещането за свежест със спрея против изпотяване ""Cobalt"" от ""Rexona"". Системата ""Dry Shield"" запазва кожата на подмишниците суха, за да се чувствате уверени през целия ден. При всяко движение и при първите признаци на влага се освобождава вълна от свежест, която предотвратява появата на неприятна миризма. Интензивен аромат се крие в милионите микрокапсули на иновативната технология ""MotionSense Systemтм"", които работят за Вас точно когато е нужно.","Butane, Isobutane, Propane, Aluminum Chlorohydrate, Cyclopentasiloxane, PPG-14 Butyl Ether, Parfum, Disteardimonium Hectorite, BHT, Propylene Carbonate, Caprylic/Capric Triglyceride, Gelatin Crosspolymer, Cellulose Gum, Sodium Benzoate, Hydrated Silica, Aqua, Sodium Starch Octenylsuccinate, Maltodextrin, Hydrolyzed Corn Starch, Silica, Alpha-Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Citronellol, Coumarin, Eugenol, Geraniol, Hexyl Cinnamal, Limonene, Linalool.","Разклатете добре преди употреба. Използвайте дезодоранта, като пръскате под мишниците от разстояние 15 - 20 cm. Да не се пръска близо до лицето и очите, или върху разранена и раздразнена кожа. Да не се пръска върху или през дрехи. Съхранявайте на място без пряка слънчева светлина и недостъпно за деца.",,https://benu.bg/media/cache/product_view_default/images/products/11877/11877.webp,Active,True
11870.0,8712561845069,Rexona Sexy Bouquet дезодорант спрей 150мл,rexona-deo-seksi-buket-dezodorant-sprej-150ml,12.99,6.62,REXONA,UNILEVER EXPORT Баркод : 8712561845069,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За жени, Дезодоранти за жени",Възрастни,Спрей,"Rexona Sexy Bouquet дезодорант 150мл Живейте активно и се насладете на усещането за свежест със спрея против изпотяване Rexona Sexy Bouquet. Tехнология ""MotionSense Systemтм"" работи във вашия ритъм. Нежните микрокапсули се активират при всяко ваше движение, за да се чувствате сигурни и уверени през целия ден.","Butane, Isobutane, Propane, Aluminum Chlorohydrate, Cyclopentasiloxane, PPG–14 Butyl Ether, Parfum, Disteardimonium Hectorite, Propylene Carbonate, Caprylic/Capric Triglyceride, Gelatin Crosspolymer, Cellulose Gum, Sodium Benzoate, Aqua, Hydrated Silica, Sodium Starch Octenylsuccinate, Maltodextrin, Hydrolysed Corn Starch, Silica, BHT, Alpha–Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Citronellol, Coumarin, Geraniol, Hexyl Cinnamal, Limonene, Linalool.","Разклатете добре преди употреба. Използвайте дезодоранта, като пръскате под мишниците от разстояние 15 - 20 cm. Да не се пръска близо до лицето и очите, или върху разранена и раздразнена кожа. Да не се пръска върху или през дрехи. Съхранявайте на място без пряка слънчева светлина и недостъпно за деца.",,https://benu.bg/media/cache/product_view_default/images/products/11870/11870.webp,Active,True
11868.0,8720181334719,Rexona Sexy Bouquet дезодорант спрей 200мл,rexona-deo-seksi-buket-dezodorant-sprej-200ml,9.0,4.59,REXONA,UNILEVER EXPORT Баркод : 8720181334719,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За жени, Дезодоранти за жени",Възрастни,Спрей,"Rexona Sexy Bouquet дезодорант 200мл Живейте активно и се насладете на усещането за свежест със спрея против изпотяване Rexona Sexy Bouquet. Tехнология ""MotionSense Systemтм"" работи във вашия ритъм. Нежните микрокапсули се активират при всяко ваше движение, за да се чувствате сигурни и уверени през целия ден.","Butane, Isobutane, Propane, Aluminum Chlorohydrate, Cyclopentasiloxane, PPG–14 Butyl Ether, Parfum, Disteardimonium Hectorite, Propylene Carbonate, Caprylic/Capric Triglyceride, Gelatin Crosspolymer, Cellulose Gum, Sodium Benzoate, Aqua, Hydrated Silica, Sodium Starch Octenylsuccinate, Maltodextrin, Hydrolysed Corn Starch, Silica, BHT, Alpha–Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Citronellol, Coumarin, Geraniol, Hexyl Cinnamal, Limonene, Linalool.","Разклатете добре преди употреба. Използвайте дезодоранта, като пръскате под мишниците от разстояние 15 - 20 cm. Да не се пръска близо до лицето и очите, или върху разранена и раздразнена кожа. Да не се пръска върху или през дрехи. Съхранявайте на място без пряка слънчева светлина и недостъпно за деца.",,https://benu.bg/media/cache/product_view_default/images/products/11868/11868.webp,Active,True
11869.0,,Rexona deo shower clean дезодорант спрей 150мл,rexona-deo-shower-clean-dezodorant-sprej-150ml,25.99,13.25,REXONA,UNILEVER EXPORT Баркод :,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За жени, Дезодоранти за жени",Възрастни,Спрей,"Живейте активно и се насладете на усещането за свежест със спрея против изпотяване ""Invisible Ice"" от ""Rexona"". Формулата му, с иновативна технология ""MotionSense Systemтм"", освобождава свежест при всяко движение, за да се наслаждавате на активен начин на живот, без притеснения от влага и неприятни миризми.","Butane, Isobutane, Propane, Cyclopentasiloxane, Aluminum Chlorohydrate, PPG-14 Butyl Ether, Parfum, Disteardimonium Hectorite, Propylene Carbonate, BHT, Caprylic/Capric Triglyceride, Gelatin Crosspolymer, Cellulose Gum, Sodium Benzoate, Hydrated Silica, Aqua, Sodium Starch Octenylsuccinate, Maltodextrin, Hydrolyzed Corn Starch, Silica, Alpha-Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Butylphenyl Methylpropional, Coumarin, Hexyl Cinnamal, Isoeugenol, Limonene.","Разклатете добре преди употреба. Използвайте дезодоранта, като пръскате под мишниците от разстояние 15 - 20 cm. Да не се пръска близо до лицето и очите, или върху разранена и раздразнена кожа. Да не се пръска върху или през дрехи. Съхранявайте на място без пряка слънчева светлина и недостъпно за деца.",,https://benu.bg/media/cache/product_view_default/images/products/11869/11869.webp,Active,True
11864.0,,Rexona maxpro deo диня дезодорант спрей 150мл,rexona-maxpro-deo-dinya-dezodorant-sprej-150ml,8.68,4.43,REXONA,UNILEVER EXPORT Баркод :,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За жени, Дезодоранти за жени",Възрастни,Спрей,"Технологията на дамския део спрей Max Pro Watermelon от REXONA е подобрена и с 3 пъти по-ефективна защита: при топлина, стрес и движение. Серията е с иновативна формула и премиум визия. Предоставя добра защита против миризмата от изпотяване, а ароматът е лек и приятен.","Butane, Isobutane, Propane, Cyclopentasiloxane, Aluminum Sesquichlorohydrate, PPG-14 Butyl Ether, Parfum, Glycine, Disteardimonium Hectorite, Calcium Chloride, BHT, Propylene Carbonate, Sodium Starch Octenylsuccinate, Dimethiconol, Maltodextrin, Hydrolysed Corn Starch Octenylsuccinate, Silica, Alpha-Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Citronellol, Hexyl Cinnamal, Limonene, Linalool.",Нанесете на почистена и подсушена кожа. Не нанасяйте на разранена и раздразнена кожа. Дръжте флакона на 15 см от тялото и напръскайте. Не пръскайте близо до очите. Използвайте само според указанията.,,https://benu.bg/media/cache/product_view_default/images/products/11864/11864-rexona.png,Active,True
25995.0,8720181449857,Rexona Men Advanced Protection Cobalt дезодорант за мъже 150мл,rexona-men-advanced-protection-cobalt-dezodorant-za-m-ze-150ml,10.89,5.55,REXONA,UNILEVER EXPORT Баркод : 8720181449857,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За мъже, Дезодоранти за мъже",Възрастни,,"Rexona Men Advanced Protection Cobalt дезодорант за мъже осигурява до 72-часова невидима защита против изпотяване. Създаден е специално за мъже, със свеж аромат. Подходящ за всеки тип кожа. Живейте активно и се насладете на усещането за свежест със спрея против изпотяване Cobalt. Насладете се на усещането за чистота и свежест през целия ден. Не изсушава кожата. Подходящ за ежедневна употреба. Дерматологично тестван продукт.","Butane, Isobutane, Propane, Cyclopentasiloxane, Aluminum Sesquichlorohydrate, Parfum, PPG-14 Butyl Ether, Glycine, Disteardimonium Hectorite, Calcium Chloride, Propylene Carbonate, Dimethiconol, BHT, Citral, Citronellol, Coumarin, Geraniol, Hydroxycitronellal, Limonene, Linalool.","Разклатете добре, използвайте като пръскате под мишниците от разстояние 15 см. Предупреждение Само за употреба под мишниците. Избягвайте директно вдишване. Пръскайте за кратко на проветриви места, избягвайте продължително пръскане. Използвайте само по предназначение. Да не се пръска близо до очите. Да не се използва върху наранена кожа. Спрете употреба при поява на дразнене или обрив. Да се съхранява извън обсега на деца. Да не се пробива и изгаря, дори и след употреба. Съд под налягане: може да",,https://benu.bg/media/cache/product_view_default/images/products/25995/25995.webp,Active,True
25994.0,8720181449871,Rexona Men Advanced Protection Invisible Black & White дезодорант за мъже 150мл,rexona-men-advanced-protection-invisible-black-white-dezodorant-za-m-ze-150ml,8.68,4.43,REXONA,UNILEVER EXPORT Баркод : 8720181449871,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За мъже, Дезодоранти за мъже",Възрастни,,Rexona Men Advanced Protection Invisible Black & дезодорант спрей за мъже осигурява до 72-часова невидима защита против изпотяване. Не остава бели следи по черните и жълти петна по белите дрехи. Живейте активно и се насладете на усещането за свежест със спрея против изпотяване Invisible Black & White. Наслаждавайте се на активен начин на живот без притеснения от влага и неприятни миризми. Не изсушава кожата. Подходящ за ежедневна употреба. Дерматологично тестван продукт.,"Butane, Isobutane, Propane, Cyclopentasiloxane, PPG-14 Butyl Ether, Aluminum Sesquichlorohydrate, Parfum, Disteardimonium Hectorite, Glycine, Calcium Chloride, Propylene Carbonate, BHT, Alpha-Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Citronellol, Geraniol, Hexyl Cinnamal, Hydroxycitronellal, Limonene, Linalool.","Разклатете добре, използвайте като пръскате под мишниците от разстояние 15 см. Предупреждение Само за употреба под мишниците. Избягвайте директно вдишване. Пръскайте за кратко на проветриви места, избягвайте продължително пръскане. Използвайте само по предназначение. Да не се пръска близо до очите. Да не се използва върху наранена кожа. Спрете употреба при поява на дразнене или обрив. Да се съхранява извън обсега на деца. Да не се пробива и изгаря, дори и след употреба. Съд под налягане: може да",,https://benu.bg/media/cache/product_view_default/images/products/25994/25994.webp,Active,True
25993.0,8720181449864,Rexona Men Advanced Protection Quantum дезодорант за мъже 150мл,rexona-men-advanced-protection-quantum-dezodorant-za-m-ze-150ml,8.68,4.43,REXONA,UNILEVER EXPORT Баркод : 8720181449864,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За мъже, Дезодоранти за мъже",Възрастни,,"Rexona Men Advanced Protection Quantum дезодорант спрей за мъже осигурява до 72-часова невидима защита против изпотяване. Създаден е специално за мъже, с интензивен свеж аромат. Подходящ за всеки тип кожа. Подсигурете си до 72-часова невидима защита с мъжкия спрей против изпотяване Quantum. Насладете се на усещането за чистота и свежест. Не изсушава кожата. Подходящ за ежедневна употреба. Дерматологично тестван продукт.","Butane, Isobutane, Propane, Cyclopentasiloxane, Aluminum Sesquichlorohydrate, Parfum, PPG-14 Butyl Ether, Glycine, Disteardimonium Hectorite, Calcium Chloride, Propylene Carbonate, Dimethiconol, BHT, Alpha-Isomethyl Ionone, Citral, Coumarin, Hexyl Cinnamal, Limonene, Linalool.","Разклатете добре, използвайте като пръскате под мишниците от разстояние 15 см. Предупреждение Само за употреба под мишниците. Избягвайте директно вдишване. Пръскайте за кратко на проветриви места, избягвайте продължително пръскане. Използвайте само по предназначение. Да не се пръска близо до очите. Да не се използва върху наранена кожа. Спрете употреба при поява на дразнене или обрив. Да се съхранява извън обсега на деца. Да не се пробива и изгаря, дори и след употреба. Съд под налягане: може да",,https://benu.bg/media/cache/product_view_default/images/products/25993/25993.webp,Active,True
11876.0,4000388669000,Rexona Men Cobalt Dry дезодорант 150мл,rexona-men-cobalt-dry-dezodorant-protiv-izpotyavane-za-m-ze-150ml,9.58,4.89,REXONA,UNILEVER EXPORT Баркод : 4000388669000,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За мъже, Дезодоранти за мъже",Възрастни,,"Rexona Men Cobalt Dry дезодорант 150мл Живейте активно и се насладете на усещането за свежест със спрея против изпотяване Rexona Men Cobalt Dry. Системата ""Dry Shield"" запазва кожата на подмишниците суха, за да се чувствате уверени през целия ден. При всяко движение и при първите признаци на влага се освобождава вълна от свежест, която предотвратява появата на неприятна миризма. Интензивен аромат се крие в милионите микрокапсули на иновативната технология ""MotionSense Systemтм"", които работят за Вас точно когато е нужно.","Butane, Isobutane, Propane, Aluminum Chlorohydrate, Cyclopentasiloxane, PPG-14 Butyl Ether, Parfum, Disteardimonium Hectorite, BHT, Propylene Carbonate, Caprylic/Capric Triglyceride, Gelatin Crosspolymer, Cellulose Gum, Sodium Benzoate, Hydrated Silica, Aqua, Sodium Starch Octenylsuccinate, Maltodextrin, Hydrolyzed Corn Starch, Silica, Alpha-Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Citronellol, Coumarin, Eugenol, Geraniol, Hexyl Cinnamal, Limonene, Linalool.","Разклатете добре преди употреба. Използвайте дезодоранта, като пръскате под мишниците от разстояние 15 - 20 cm. Да не се пръска близо до лицето и очите, или върху разранена и раздразнена кожа. Да не се пръска върху или през дрехи. Съхранявайте на място без пряка слънчева светлина и недостъпно за деца.",,https://benu.bg/media/cache/product_view_default/images/products/11876/11876.webp,Active,True
24021.0,8720181177835,Rexona Men Pro Max Cobalt Дезодорант спрей за мъже против изпотяване 150 мл,rexona-men-pro-max-cobalt-dezodorant-sprej-za-m-ze-protiv-izpotyavane-150-ml,9.58,4.89,REXONA,UNILEVER EXPORT Баркод : 8720181177835,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За мъже, Дезодоранти за мъже",Възрастни,Спрей,Rexona Men Pro Max Cobalt Дезодорант спрей за мъже против изпотяване 150 мл Подходящ за всеки тип кожа Ефективно предпазва от силно изпотяване и телесна миризма С мъжествен аромат Не оставя следи по дрехите,"Съдържа: Butane, Isobutane, Propane, Cyclopentasiloxane, Aluminum Sesquichlorohydrate, PPG-14 Butyl Ether, Parfum, Glycine, Disteardimonium Hectorite, Calcium Chloride, BHT, Sodium Starch Octenylsuccinate, Propylene Carbonate, Dimethiconol, Maltodextrin, Hydrolysed Corn Starch Octenylsuccinate, Silica, Hexyl Cinnamal, Limonene, Linalool.",Разклатете преди употреба. Пръскайте директно върху кожата от разстояние 15 - 20 cm. Изчакайте да изсъхне напълно преди да се облечете.,"Да се съхранява на сухо и прохладно място, далеч от деца и пряка слънчева светлина. За външна употреба, избягвайте контакт с очите. Съхранявайте при температура под 25 градуса. Да не се използва след изтичане на крайния срок.",https://benu.bg/media/cache/product_view_default/images/products/24021/24021-rexona.png,Active,True
11880.0,50120772,Rexona men quantum dry рол-он против изпотяване за мъже 50мл,rexona-men-quantum-dry-rol-on-protiv-izpotyavane-za-m-ze-50ml,25.99,13.25,REXONA,UNILEVER EXPORT Баркод : 50120772,,"Козметика, красота и лична хигиена, Дезодоранти и антиперспиранти, За мъже, Рол-они за мъже",Възрастни,,"Живейте активно и се насладете на усещането за свежест със спрея против изпотяване ""Cobalt"" от ""Rexona"". Системата ""Dry Shield"" запазва кожата на подмишниците суха, за да се чувствате уверени през целия ден. При всяко движение и при първите признаци на влага се освобождава вълна от свежест, която предотвратява появата на неприятна миризма. Интензивен аромат се крие в милионите микрокапсули на иновативната технология ""MotionSense Systemтм"", които работят за Вас точно когато е нужно.","Butane, Isobutane, Propane, Aluminum Chlorohydrate, Cyclopentasiloxane, PPG-14 Butyl Ether, Parfum, Disteardimonium Hectorite, BHT, Propylene Carbonate, Caprylic/Capric Triglyceride, Gelatin Crosspolymer, Cellulose Gum, Sodium Benzoate, Hydrated Silica, Aqua, Sodium Starch Octenylsuccinate, Maltodextrin, Hydrolyzed Corn Starch, Silica, Alpha-Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Citronellol, Coumarin, Eugenol, Geraniol, Hexyl Cinnamal, Limonene, Linalool.","Разклатете добре преди употреба. Използвайте дезодоранта, като пръскате под мишниците от разстояние 15 - 20 cm. Да не се пръска близо до лицето и очите, или върху разранена и раздразнена кожа. Да не се пръска върху или през дрехи. Съхранявайте на място без пряка слънчева светлина и недостъпно за деца.",,https://benu.bg/media/cache/product_view_default/images/products/11880/11880.webp,Active,True
25636.0,8436591920540,IDC Institute двойна четка за почистване на лице,idc-institute-dvojna-cetka-za-pocistvane-na-lice,25.9,13.21,IDC INSTITUTE,Aquarius cosmetics Баркод : 8436591920540,,"Козметика, красота и лична хигиена, Грижа за лице, Почистване на кожата и премахване на грим, Други продукти за почистване на лице",Възрастни,,"Тази четка 2 в 1 е идеална за дълбоко почистване на лицето, тъй като премахва следи от грим, омазняване и ежедневни замърсявания, които запушват порите. Нейният двустранен дизайн предлага двойна функция: Изключително меката четка: нежно почиства остатъците, натрупани в порите, помага за премахване на грима, мръсотията и излишното омазняване докато четката със силиконови влакна ексфолира, масажира и премахва замърсяванията осигурявайки сияйна и здрава кожа. Освен това, благодарение на нежния си масаж, спомага за подобряването на кръвообръщението.",,"Нанесете любимия си продукт за пилинг или почистване върху силиконовата приставка. Включете четката, изберете желаната скорост и нанесете с леки масажни движения на влажна кожа. Когато я използвате за анти-ейдж терапия, кожата трябва да бъде суха. При нанасяне следвайте посоките указани върху опаковката. Изключете уреда. Отстранете силикона от основата и измийте внимателно с хладка вода. Оставете да изсъхне.",Продуктът е само за външна употреба. Съхранявайте на сухо и прохладно място и извън обсега на деца.,https://benu.bg/media/cache/product_view_default/images/products/25636/25636-dodis.jpg,Active,True
